id,name,recipe_url
1551,"It's a Rad, Rad, Rad, Rad World",/cocktail/its-rad-rad-rad-rad-world
1552,It Wants What It Wants,/cocktail/it-wants-what-it-wants
1553,The Italian American Cocktail,/cocktail/italian-american-cocktail
1554,Italian in NYC,/cocktail/italian-nyc
1555,It's a Dry Heat,/cocktail/its-dry-heat
1556,"It's Green, So it Must be Good For You",/cocktail/its-green-so-it-must-be-good-you
1557,Italian 75,/cocktail/italian-75
1558,The Italian Conquistador,/cocktail/italian-conquistador
1559,Italian Job (Mabel),/cocktail/italian-job-mabel
1560,Italian mime,/cocktail/italian-mime
1561,Italian Playboy,/cocktail/italian-playboy
1562,Italian Stallion,/cocktail/italian-stallion
1563,iuka's grogg,/cocktail/iukas-grogg
1564,Italian Pirate,/cocktail/italian-pirate
1565,An Italian Sailor in Brooklyn,/cocktail/italian-sailor-brooklyn
1566,Its Getting Dark Early,/cocktail/its-getting-dark-early
1567,Iz Bananaz,/cocktail/iz-bananaz
1568,Jack's Cup,/cocktail/jacks-cup
1569,Jack's Word,/cocktail/jacks-word
1570,Jack White's Girlfriend,/cocktail/jack-whites-girlfriend
1571,Jacko's End,/cocktail/jackos-end
1572,Jacqueline,/cocktail/jacqueline
1573,Jade Tree Sour,/cocktail/jade-tree-sour
1574,Jakarta Mai Tai,/cocktail/jakarta-mai-tai
1575,Jacked Up Rose,/cocktail/jacked-rose
1576,Jackson Ward,/cocktail/jackson-ward
1577,Jade Monkey,/cocktail/jade-monkey
1578,Jägerita,/cocktail/jagerita
1579,Jalisco Pear,/cocktail/jalisco-pear
1580,Jalisco Stroll,/cocktail/jalisco-stroll
1581,Jamaican Pearl,/cocktail/jamaican-pearl
1582,Japanese reviver,/cocktail/japanese-reviver
1583,Jasmine Teatotaler,/cocktail/jasmine-teatotaler
1584,Jekyll and Hyde,/cocktail/jekyll-and-hyde
1585,Jamaica Milk Punch,/cocktail/jamaica-milk-punch
1586,James Joyce,/cocktail/james-joyce
1587,Le jardin de mémé,/cocktail/le-jardin-de-meme
1588,Javanese Daiquiri,/cocktail/javanese-daiquiri
1589,Jelena,/cocktail/jelena
1590,Jerezana,/cocktail/jerezana
1591,Jet Pack,/cocktail/jet-pack
1592,Jet Set,/cocktail/jet-set-0
1593,La Jetée,/cocktail/la-jetee
1594,Jimmie Roosevelt,/cocktail/jimmie-roosevelt
1595,Jerk Store,/cocktail/jerk-store
1596,Jet Pilot,/cocktail/jet-pilot
1597,Jet Set II,/cocktail/jet-set-ii
1598,Jeu d'Esprit,/cocktail/jeu-desprit
1599,Jinjer King,/cocktail/jinjer-king
1600,João Gilberto,/cocktail/joao-gilberto
1601,Johan Goes to Mexico,/cocktail/johan-goes-mexico
1602,The Joke,/cocktail/joke
1603,Juan Bautista,/cocktail/juan-bautista
1604,Juan Madera,/cocktail/juan-madera
1605,Job Well Done,/cocktail/job-well-done
1606,John the Baptist,/cocktail/john-baptist
1607,Jolly Jane,/cocktail/jolly-jane
1608,Juan Ho Royale,/cocktail/juan-ho-royale
1609,Jubilant,/cocktail/jubilant
1610,Juice of a Few Flowers,/cocktail/juice-few-flowers
1611,Julep 43,/cocktail/julep-43
1612,Jules & Jim,/cocktail/jules-jim
1613,The Julie Ruin,/cocktail/julie-ruin
1614,Juliet & Romeo,/cocktail/juliet-romeo
1615,Juke Cup,/cocktail/juke-cup
1616,Julep vs. Sazerac,/cocktail/julep-vs-sazerac
1617,Jules Verne,/cocktail/jules-verne
1618,Julien Sorel,/cocktail/julien-sorel
1619,Jungle Bird,/cocktail/jungle-bird
1620,The Jungle Cat,/cocktail/jungle-cat
1621,Juniper deep,/cocktail/juniper-deep
1622,Juniperotivo,/cocktail/juniperotivo
1623,Jupiter's Acorn,/cocktail/jupiters-acorn
1624,K-O.F.,/cocktail/k
1625,Kachumber Kooler,/cocktail/kachumber-kooler
1626,Kaiteur Swizzle,/cocktail/kaiteur-swizzle
1627,Kampaïneapple,/cocktail/kampaineapple
1628,The Kapua Suite,/cocktail/kapua-suite
1629,Kashmiri Caipirinha,/cocktail/kashmiri-caipirinha
1630,Keep Shaking that Bush,/cocktail/keep-shaking-bush
1631,Kellyanne,/cocktail/kellyanne
1632,Kentucky Dandy,/cocktail/kentucky-dandy
1633,Kentucky Pilgrim,/cocktail/kentucky-pilgrim
1634,Keyser Suze,/cocktail/keyser-suze
1635,Keeper of the Crossroads,/cocktail/keeper-crossroads
1636,Kentucky Breakfast,/cocktail/kentucky-breakfast
1637,"Kentucky Mule (Lumberyard, Laguna Beach, 2014)",/cocktail/kentucky-mule-lumberyard-laguna-beach-2014
1638,Kentucky Red Head,/cocktail/kentucky-red-head
1639,The Kid with the Replaceable Head,/cocktail/kid-replaceable-head
1640,Killer Cocktail,/cocktail/killer-cocktail
1641,Killing Moon,/cocktail/killing-moon
1642,Kilted Flower,/cocktail/kilted-flower
1643,King Kamehameha Club,/cocktail/king-kamehameha-club
1644,King's Elixir,/cocktail/kings-elixir
1645,The Killing Floor,/cocktail/killing-floor
1646,Killing Word,/cocktail/killing-word
1647,Kina Miele,/cocktail/kina-miele
1648,King's Breakfast,/cocktail/kings-breakfast
1649,Kingsbury,/cocktail/kingsbury
1650,Kingston Club,/cocktail/kingston-club
1651,Kino,/cocktail/kino
1652,Kirkwood,/cocktail/kirkwood
1653,Kiss,/cocktail/kiss
1654,Knickerbocker,/cocktail/knickerbocker
1655,Kingston Negroni,/cocktail/kingston-negroni
1656,Kir Gaspare,/cocktail/kir-gaspare
1657,Kirsch Cosmo,/cocktail/kirsch-cosmo
1658,Kitchen Sink,/cocktail/kitchen-sink
1659,Know Knots,/cocktail/know-knots
1660,Koi Pond Punch,/cocktail/koi-pond-punch
1661,Koko B. Ware,/cocktail/koko-b-ware
1662,Kořeněné Jablko (Spicy Apple),/cocktail/korenene-jablko-spicy-apple
1663,"Krakatoa, August 25th, 1883",/cocktail/krakatoa-august-25th-1883
1664,Kuksu,/cocktail/kuksu
1665,Kojo Cocktail,/cocktail/kojo-cocktail
1666,Kombu Holler,/cocktail/kombu-holler
1667,Koubai,/cocktail/koubai
1668,Kroni Berry Flip,/cocktail/kroni-berry-flip
1669,Kula Negroni,/cocktail/kula-negroni
1670,Kümmel Trident (Jack Rose),/cocktail/kummel-trident-jack-rose
1671,Kumquat Daiquiri,/cocktail/kumquat-daiquiri
1672,Kumquat Elderflower Fix,/cocktail/kumquat-elderflower-fix
1673,Kurling Cocktail,/cocktail/kurling-cocktail
1674,Kurōbā Club,/cocktail/kuroba-club
1675,Kwai Club,/cocktail/kwai-club
1676,L'amer est doux au coeur,/cocktail/lamer-est-doux-au-coeur
1677,L'Amour de L'Or,/cocktail/lamour-de-lor
1678,L'argent de poche,/cocktail/largent-de-poche
1679,L'Avventura,/cocktail/lavventura
1680,L&L,/cocktail/ll
1681,Lackadaisy,/cocktail/lackadaisy
1682,Ladies Love Brutes,/cocktail/ladies-love-brutes
1683,Lady Jake,/cocktail/lady-jake
1684,Lady Midnight,/cocktail/lady-midnight
1685,L'x-tradu,/cocktail/lx-tradu
1686,Lacrimosa,/cocktail/lacrimosa
1687,The Lady Chesdin,/cocktail/lady-chesdin
1688,Lady Loam,/cocktail/lady-loam
1689,Laetare Fizz,/cocktail/laetare-fizz
1690,Lafayette,/cocktail/lafayette
1691,Lake City Quiet Pill,/cocktail/lake-city-quiet-pill
1692,Lambic Sour,/cocktail/lambic-sour
1693,Lance is Gorges,/cocktail/lance-gorges
1694,Language is a Virus,/cocktail/language-virus
1695,Lagniappe,/cocktail/lagniappe
1696,Lambic Pentameter,/cocktail/lambic-pentameter
1697,Lancaster County,/cocktail/lancaster-county
1698,Landing Gear Fizz,/cocktail/landing-gear-fizz
1699,Lani-Honi,/cocktail/lani-honi
1700,Lankershim Fizz,/cocktail/lankershim-fizz
1701,Las Meninas,/cocktail/las-meninas
1702,Last Caress,/cocktail/last-caress
1703,Last Exit,/cocktail/last-exit
1704,The Last Mechanical Art,/cocktail/the-last-mechanical-art
1705,Laphroaig Project,/cocktail/laphroaig-project
1706,Last Ango,/cocktail/last-ango
1707,Last Date,/cocktail/last-date
1708,The Last King of Scotch,/cocktail/last-king-scotch
1709,The Last Mule,/cocktail/last-mule
1710,Last Nights of Paris,/cocktail/last-nights-paris
1711,Last Poolside of the Summer,/cocktail/last-poolside-summer
1712,Last Resort (PaaDee),/cocktail/last-resort-paadee
1713,Last Stand,/cocktail/last-stand
1714,Last Word,/cocktail/last-word
1715,The Last Poblano,/cocktail/last-poblano
1716,Last Resort,/cocktail/last-resort
1717,The Last Stand,/cocktail/last-stand-0
1718,Last Vow,/cocktail/last-vow
1719,The Last Worm,/cocktail/last-worm
1720,Last Year at Marienbad,/cocktail/last-year-marienbad
1721,Latin Passion,/cocktail/latin-passion
1722,Lavender Bee,/cocktail/lavender-bee
1723,Lazo,/cocktail/lazo
1724,Learners Permit,/cocktail/learners-permit
1725,Latin Lover,/cocktail/latin-lover
1726,Latvian Black Hole Sun,/cocktail/latvian-black-hole-sun
1727,Lawn Dart,/cocktail/lawn-dart
1728,Leap Day 2024,/cocktail/leap-day-2024
1729,Leather Bucket,/cocktail/leather-bucket
1730,Leatherman,/cocktail/leatherman
1731,Lee-Stumper,/cocktail/lee-stumper
1732,Left Hand,/cocktail/left-hand
1733,Legend,/cocktail/legend
1734,The Legend of the Five Suns,/cocktail/legend-five-suns
1735,Leche del Diablo,/cocktail/leche-del-diablo
1736,Left Coast,/cocktail/left-coast
1737,Left Hand of Darkness,/cocktail/left-hand-darkness
1738,The Legend Continues,/cocktail/legend-continues
1739,Leiya Unchained,/cocktail/leiya-unchained
1740,Lemon Drop,/cocktail/lemon-drop
1741,Lera's Missing,/cocktail/leras-missing
1742,Letoslav,/cocktail/letoslav
1743,Level Up,/cocktail/level
1744,Liam Neeson,/cocktail/liam-neeson
1745,Leopold Meeks,/cocktail/leopold-meeks
1746,Let's Go Get Stoned,/cocktail/lets-go-get-stoned
1747,Letters of transit,/cocktail/letters-transit
1748,Lewis & Martin Cocktail,/cocktail/lewis-martin-cocktail
1749,Liberation,/cocktail/liberation
1750,Library Card,/cocktail/library-card
1751,Lifetime Ban,/cocktail/lifetime-ban
1752,Lil' Jig,/cocktail/lil-jig
1753,Lillet-St. Germain,/cocktail/lillet-st-germain
1754,Limey Ben,/cocktail/limey-ben
1755,Life on Mars,/cocktail/life-mars
1756,Ligurian Sea,/cocktail/ligurian-sea
1757,Lilac,/cocktail/lilac
1758,Lima Sour,/cocktail/lima-sour
1759,Lindberg's Baby,/cocktail/lindbergs-baby
1760,Lindsey's Lament,/cocktail/lindseys-lament
1761,Lion's Mane,/cocktail/lions-mane
1762,Lips Like Sugar,/cocktail/lips-sugar
1763,The Listening Room,/cocktail/listening-room
1764,Little Black Dress,/cocktail/little-black-dress
1765,Linie in the Wild,/cocktail/linie-wild
1766,Lion's Share (Drink version),/cocktail/lions-share-drink-version
1767,Liquid Gold,/cocktail/liquid-gold
1768,Litigious Rock,/cocktail/litigious-rock
1769,Little Carl,/cocktail/little-carl
1770,Little Easy,/cocktail/little-easy
1771,Little Italy,/cocktail/little-italy
1772,Lombardi Trophy,/cocktail/lombardi-trophy
1773,Lone Oak,/cocktail/lone-oak
1774,Lonesome Dove,/cocktail/lonesome-dove
1775,Little Grey Lady,/cocktail/little-grey-lady
1776,La Llorona,/cocktail/la-llorona
1777,London Calling (Chris Jepson),/cocktail/london-calling-chris-jepson
1778,Lone Wolf,/cocktail/lone-wolf
1779,Long Faced Dove,/cocktail/long-faced-dove
1780,The Long Kiss Goodnight,/cocktail/long-kiss-goodnight
1781,Long Road to Jefferson,/cocktail/long-road-jefferson
1782,The Long Stem Rose,/cocktail/long-stem-rose
1783,Lonnie DeSoto,/cocktail/lonnie-desoto
1784,Lord Byron,/cocktail/lord-byron
1785,Long List Split,/cocktail/long-list-split
1786,Long Snake Moan,/cocktail/long-snake-moan
1787,Long Weekend,/cocktail/long-weekend
1788,Loop Tonic,/cocktail/loop-tonic
1789,Los Altos Negros,/cocktail/los-altos-negros
1790,Lost in the Supermarket,/cocktail/lost-supermarket
1791,Lost Lake,/cocktail/lost-lake
1792,Lost Plane,/cocktail/lost-plane
1793,Lost World,/cocktail/lost-world
1794,Louis' Mistress,/cocktail/louis-mistress
1795,Lost in Translation,/cocktail/lost-translation
1796,Lost Leader,/cocktail/lost-leader
1797,Lost Word,/cocktail/lost-word
1798,Louanalao,/cocktail/louanalao
1799,Louisiane and Maine,/cocktail/louisiane-and-maine
1800,Louisville Cathouse,/cocktail/louisville-cathouse
1801,Love & Chocolate,/cocktail/love-chocolate
1802,Love Burns,/cocktail/love-burns
1803,Low Rider,/cocktail/low-rider
1804,Luchador,/cocktail/luchador
1805,Lousã Special,/cocktail/lousa-special
1806,Love & Murder,/cocktail/love-murder
1807,Lover's Kiss,/cocktail/lovers-kiss
1808,Low tide,/cocktail/low-tide
1809,Lucien Galtier,/cocktail/lucien-galtier
1810,Lucien Gaudin Cocktail,/cocktail/lucien-gaudin-cocktail
1811,Lucino's Delight,/cocktail/lucinos-delight
1812,Lumière,/cocktail/lumiere
1813,Lush Life,/cocktail/lush-life
1814,Lust for Life,/cocktail/lust-life
1815,Lux Peccato,/cocktail/lux-peccato
1816,M5 Raspberry Punch,/cocktail/m5-raspberry-punch
1817,Ma Cherie,/cocktail/ma-cherie
1818,Macondo,/cocktail/macondo
1819,Macunaíma,/cocktail/macunaima
1820,Madiana,/cocktail/madiana
1821,Madininha,/cocktail/madininha
1822,Magritte Cocktail,/cocktail/magritte-cocktail
1823,Mahogany,/cocktail/mahogany
1824,Mai Tai (Trader Vic's),/cocktail/mai-tai-trader-vics
1825,Madiana II,/cocktail/madiana-ii
1826,Magpies Cocktail,/cocktail/magpies-cocktail
1827,Magus,/cocktail/magus
1828,Mai-Kai Swizzle,/cocktail/mai-kai-swizzle
1829,Maiden's Kiss (Improved),/cocktail/maidens-kiss-improved
1830,Maiden's Prayer No. 3,/cocktail/maidens-prayer-no-3
1831,Major Brambulations,/cocktail/major-brambulations
1832,Malicious Mischief,/cocktail/malicious-mischief
1833,Malört Face,/cocktail/malort-face
1834,Mama Coco,/cocktail/mama-coco
1835,Majella Road,/cocktail/majella-road
1836,Major Joe,/cocktail/major-joe
1837,Maloney No. 3,/cocktail/maloney-no-3
1838,Malort in Paradise,/cocktail/malort-paradise
1839,The Man Comes Around,/cocktail/man-comes-around
1840,The Man Who Was Marked For Death,/cocktail/man-who-was-marked-death
1841,"Mañana, Mañana",/cocktail/manana-manana
1842,Mandorla Colada,/cocktail/mandorla-colada
1843,Manhattan,/cocktail/manhattan-0
1844,Manhattan (Employees Only),/cocktail/manhattan-employees-only
1845,The Man With the Golden Rum,/cocktail/man-golden-rum
1846,Mancini,/cocktail/mancini
1847,Mangeur Pourpre,/cocktail/mangeur-pourpre
1848,Manhattan (Bénédictine),/cocktail/manhattan-benedictine
1849,Manhattan Invertito,/cocktail/manhattan-invertito
1850,Manly Pink Drink,/cocktail/manly-pink-drink
1851,Maple Morning,/cocktail/maple-morning
1852,Maraska Sour,/cocktail/maraska-sour
1853,Marc Coucke,/cocktail/marc-coucke
1854,Margarilla,/cocktail/margarilla
1855,Mano Negra,/cocktail/mano-negra
1856,Mapplethorpe,/cocktail/mapplethorpe
1857,Maravilla,/cocktail/maravilla
1858,Marco Polo,/cocktail/marco-polo
1859,Margarita,/cocktail/margarita
1860,Marianito,/cocktail/marianito
1861,Marin Karin,/cocktail/marin-karin
1862,Marked,/cocktail/marked
1863,Marseille,/cocktail/marseille
1864,Le Marseille Fruits Fizz,/cocktail/le-marseille-fruits-fizz
1865,Marigold,/cocktail/marigold
1866,Mark's Margarita,/cocktail/marks-margarita
1867,Marquee Cocktail,/cocktail/marquee-cocktail
1868,"Marseille, July 4th, 1895",/cocktail/marseille-july-4th-1895
1869,Marta of the Spring,/cocktail/marta-spring
1870,Martilla,/cocktail/martilla
1871,Martinez,/cocktail/martinez
1872,Martini Parisien,/cocktail/martini-parisien
1873,"Mary Ann, The",/cocktail/mary-ann
1874,Mastika Sour,/cocktail/mastika-sour
1875,Martinaise,/cocktail/martinaise
1876,Martini,/cocktail/martini
1877,Martinique Hundred,/cocktail/martinique-hundred
1878,The Mason-Dixon,/cocktail/mason-dixon
1879,Matador,/cocktail/matador
1880,Match Point,/cocktail/match-point
1881,Maurice,/cocktail/maurice
1882,Maximiliano,/cocktail/maximiliano
1883,May Fair,/cocktail/may-fair
1884,Mayan Mountain Mystic,/cocktail/mayan-mountain-mystic
1885,Matrimony,/cocktail/matrimony
1886,Maximalist Green Swizzle,/cocktail/maximalist-green-swizzle
1887,May Daisy,/cocktail/may-daisy
1888,Mayan French Piccadilly,/cocktail/mayan-french-piccadilly
1889,Maybach,/cocktail/maybach
1890,Maybe...?,/cocktail/maybe
1891,Mayor's Lament,/cocktail/mayors-lament
1892,McClassic,/cocktail/mcclassic
1893,McMillian,/cocktail/mcmillian
1894,Me & My Monkey,/cocktail/me-my-monkey
1895,Mayor Rock,/cocktail/mayor-rock
1896,McCarren Park Swizzle,/cocktail/mccarren-park-swizzle
1897,McGlashan,/cocktail/mcglashan
1898,Me & My Calvins,/cocktail/me-my-calvins
1899,Means of Preservation,/cocktail/means-preservation
1900,Meat Hook,/cocktail/meat-hook
1901,Meditation purpose,/cocktail/meditation-purpose
1902,Mela d'Alba,/cocktail/mela-dalba
1903,Mellow Corn 'N Oil,/cocktail/mellow-corn-n-oil
1904,Melody,/cocktail/melody
1905,Medicinal Sour,/cocktail/medicinal-sour
1906,Meet Me at the Altar,/cocktail/meet-me-altar
1907,Meletti Lemon Flip,/cocktail/meletti-lemon-flip
1908,Mellow Mocha,/cocktail/mellow-mocha
1909,Melonette Mule,/cocktail/melonette-mule
1910,Memorial Day,/cocktail/memorial-day
1911,Mermaid Ave.,/cocktail/mermaid-ave
1912,Metal Urbain,/cocktail/metal-urbain
1913,Metropole,/cocktail/metropole
1914,Mexican Firing Squad,/cocktail/mexican-firing-squad
1915,Memphis,/cocktail/memphis
1916,Mesoamerica,/cocktail/mesoamerica
1917,Metamorphosis,/cocktail/metamorphosis
1918,Mexican Cloud,/cocktail/mexican-cloud
1919,The Mexican Hoskins Cocktail,/cocktail/mexican-hoskins-cocktail
1920,Mexican Radio,/cocktail/mexican-radio
1921,Mexican Sunrise,/cocktail/mexican-sunrise
1922,Mezcal Boulevardier,/cocktail/mezcal-boulevardier
1923,Mezcal Pineapple Ish,/cocktail/mezcal-pineapple-ish
1924,Mezcalín,/cocktail/mezcalin
1925,Mexican Razor Blade,/cocktail/mexican-razor-blade
1926,Mexican Velvet,/cocktail/mexican-velvet
1927,Mezcal Margarita,/cocktail/mezcal-margarita
1928,Mezcal Smoked Tea Sour,/cocktail/mezcal-smoked-tea-sour
1929,Mezcallion Wooden Nickel,/cocktail/mezcallion-wooden-nickel
1930,Mickeys Toddy,/cocktail/mickeys-toddy
1931,Mid-Morning Fizz,/cocktail/mid-morning-fizz
1932,Midnight in Manhattan (Woodford),/cocktail/midnight-manhattan-woodford
1933,Midnight Mass,/cocktail/midnight-mass
1934,Midnight Reviver,/cocktail/midnight-reviver
1935,The Mid-City,/cocktail/mid-city
1936,Midnight Cicada,/cocktail/midnight-cicada
1937,Midnight Marauder (Rafa García Febles),/cocktail/midnight-marauder-rafa-garcia-febles
1938,Midnight Prayer,/cocktail/midnight-prayer
1939,Midnight Reviver #2,/cocktail/midnight-reviver-2
1940,Midnight Shift,/cocktail/midnight-shift
1941,Midnight Stinger,/cocktail/midnight-stinger
1942,Midnight Sun,/cocktail/midnight-sun
1943,Midnight to Midnight,/cocktail/midnight-midnight
1944,Midori Sour,/cocktail/midori-sour
1945,Midnight Snack (Angostura),/cocktail/midnight-snack-angostura
1946,Midnight Stroll,/cocktail/midnight-stroll
1947,Midnight Sun (Aquavit),/cocktail/midnight-sun-aquavit
1948,The Midnight Tryst,/cocktail/midnight-tryst
1949,Mignon,/cocktail/mignon
1950,Milanese Manhattan,/cocktail/milanese-manhattan
1951,Milkshake 'n Honey,/cocktail/milkshake-n-honey
1952,Millionaire #4,/cocktail/millionaire-4
1953,Milwaukie,/cocktail/milwaukie
1954,Mint Julep,/cocktail/mint-julep
1955,Miles to Go Before I Sleep,/cocktail/miles-go-i-sleep
1956,The Miller Shake,/cocktail/miller-shake
1957,Mills Ave Manhattan,/cocktail/mills-ave-manhattan
1958,Minerva,/cocktail/minerva
1959,Mint Tea Julep,/cocktail/mint-tea-julep
1960,The Minton,/cocktail/the-minton
1961,Miracles Take Longer,/cocktail/miracles-take-longer
1962,Miss Scarlet,/cocktail/miss-scarlet
1963,Mistaken Ray,/cocktail/mistaken-ray
1964,Mo Board,/cocktail/mo-board
1965,Minty,/cocktail/minty
1966,Miraflores,/cocktail/miraflores
1967,Missing Notes,/cocktail/missing-notes
1968,Mizz Mazza,/cocktail/mizz-mazza
1969,Mock Turtleneck,/cocktail/mock-turtleneck
1970,"Mockingbird, Wish Me Luck",/cocktail/mockingbird-wish-me-luck
1971,Modern English,/cocktail/modern-english
1972,Modified Mandalorian,/cocktail/modified-mandalorian
1973,MoJo Hannah,/cocktail/mojo-hannah
1974,Molly Ringwald,/cocktail/molly-ringwald
1975,Mode Pour les Jeunes,/cocktail/mode-pour-les-jeunes
1976,Modernista,/cocktail/modernista
1977,Mojito,/cocktail/mojito
1978,Moko Jumbie,/cocktail/moko-jumbie
1979,El Momento Perfecto,/cocktail/el-momento-perfecto
1980,Momisette,/cocktail/momisette
1981,Money,/cocktail/money
1982,Monk's Manhattan,/cocktail/monks-manhattan
1983,Monk's Sanctum,/cocktail/monks-sanctum
1984,Monks Thistle,/cocktail/monks-thistle
1985,The Monarch,/cocktail/monarch
1986,El Monje (The Monk),/cocktail/el-monje-monk
1987,Monk's Revenge,/cocktail/monks-revenge
1988,Monkey's Older Brother,/cocktail/monkeys-older-brother
1989,Montauk (NoMad),/cocktail/montauk-nomad
1990,Monte Carlo,/cocktail/monte-carlo
1991,The Monte Press,/cocktail/monte-press
1992,Montreal Cocktail,/cocktail/montreal-cocktail
1993,Mood Adjuster,/cocktail/mood-adjuster
1994,The Moops,/cocktail/moops
1995,Monte Cassino,/cocktail/monte-cassino
1996,Montenegroni,/cocktail/montenegroni
1997,Montreux,/cocktail/montreux
1998,Moonage Daydream,/cocktail/moonage-daydream
1999,Mop Top,/cocktail/mop-top
2000,Moradera,/cocktail/moradera
2001,More Heat Than Light,/cocktail/more-heat-light
2002,Morphin' Time,/cocktail/morphin-time
2003,Mortal Sunset,/cocktail/mortal-sunset
2004,Le Mot de La Fin,/cocktail/le-mot-de-la-fin
2005,More Amaro,/cocktail/more-amaro
2006,Morning Addition,/cocktail/morning-addition
2007,Morricone,/cocktail/morricone
2008,Mosquitera,/cocktail/mosquitera
2009,Mother-In-Law,/cocktail/mother-law
2010,Mother's Ruin Punch,/cocktail/mothers-ruin-punch
2011,Mount N' Rita,/cocktail/mount-n-rita
2012,Mount Vernon,/cocktail/mount-vernon
2013,Mountain Man (#2),/cocktail/mountain-man-2
2014,The Moxie,/cocktail/moxie
2015,Mott and Mulberry,/cocktail/mott-and-mulberry
2016,Mount Pelée,/cocktail/mount-pelee
2017,Mount Vesuvius,/cocktail/mount-vesuvius
2018,"Mountains, Rivers, and Desert",/cocktail/mountains-rivers-and-desert
2019,Mr. Bali Hai,/cocktail/mr-bali-hai
2020,Mr. Hyde,/cocktail/mr-hyde
2021,Mr. Swizzle,/cocktail/mr-swizzle
2022,Mucho Picchu,/cocktail/mucho-picchu
2023,Muerte o Gloria,/cocktail/muerte-o-gloria
2024,Mulberry Street,/cocktail/mulberry-street
2025,Mr. Manager,/cocktail/mr-manager
2026,Mr Howell,/cocktail/mr-howell
2027,Muddled Mission,/cocktail/muddled-mission
2028,La Mula,/cocktail/la-mula
2029,Munsell Test,/cocktail/munsell-test
2030,Murcian Me,/cocktail/murcian-me
2031,Muscle and Hate,/cocktail/muscle-and-hate
2032,Mutiny Suppressor,/cocktail/mutiny-suppressor
2033,Mutually Weird Forever,/cocktail/mutually-weird-forever
2034,My Boy Blue,/cocktail/my-boy-blue
2035,Murder of Crows,/cocktail/murder-crows
2036,Mustache Ride,/cocktail/mustache-ride
2037,Mutt City,/cocktail/mutt-city
2038,Muzetta's Waltz,/cocktail/muzettas-waltz
2039,"My Dear, Rosemary",/cocktail/my-dear-rosemary
2040,My Dear Quarantine,/cocktail/my-dear-quarantine
2041,My Fair Lady,/cocktail/my-fair-lady
2042,My Oh My Ty,/cocktail/my-oh-my-ty
2043,Mynah Bird,/cocktail/mynah-bird
2044,My Fair Gael,/cocktail/my-fair-gael
2045,My Idea of Fun,/cocktail/my-idea-fun
2046,Myer Creek Cocktail,/cocktail/myer-creek-cocktail
2047,Mystic Wood,/cocktail/mystic-wood
2048,Nacho Sour,/cocktail/nacho-sour
2049,El Nacional,/cocktail/el-nacional
2050,Nacional (Jeffrey Morgenthaler),/cocktail/nacional-jeffrey-morgenthaler
2051,Naked and Famous,/cocktail/naked-and-famous
2052,Nashville Spring,/cocktail/nashville-spring
2053,Nasturtium,/cocktail/nasturtium
2054,The Naughty Sundress,/cocktail/naughty-sundress
2055,The Naked Ape,/cocktail/naked-ape
2056,Napoleon,/cocktail/napoleon
2057,Nassau Street Cocktail,/cocktail/nassau-street-cocktail
2058,Natale Bianco,/cocktail/natale-bianco
2059,Naval Gimlet,/cocktail/naval-gimlet
2060,Naval Treaty,/cocktail/naval-treaty
2061,Navy Grog,/cocktail/navy-grog
2062,Navy Strength Old Fashioned,/cocktail/navy-strength-old-fashioned
2063,Nectar o(ld) f(ashioned) The Gods,/cocktail/nectar-old-fashioned-gods
2064,Negrino,/cocktail/negrino
2065,Navy Fizz,/cocktail/navy-fizz
2066,Navy Rations,/cocktail/navy-rations
2067,The Nearest Faraway Place,/cocktail/nearest-faraway-place
2068,negresso,/cocktail/negresso
2069,Negromaro,/cocktail/negromaro
2070,Negroni,/cocktail/negroni
2071,Negroni Bianchi,/cocktail/negroni-bianchi
2072,Negroni d'Or,/cocktail/negroni-dor
2073,Negroni Fizz,/cocktail/negroni-fizz
2074,Negroni Sbagliato,/cocktail/negroni-sbagliato
2075,Negroni (Aperol Variant),/cocktail/negroni-aperol-variant
2076,Negroni Bianco (Peacock Alley),/cocktail/negroni-bianco-peacock-alley
2077,Negroni dell'Erborista,/cocktail/negroni-dellerborista
2078,Negroni in Paradise,/cocktail/negroni-paradise
2079,Negroni Sgroppato,/cocktail/negroni-sgroppato
2080,Negroni Sour,/cocktail/negroni-sour
2081,Neptune's Wrath,/cocktail/neptunes-wrath
2082,Nevermore,/cocktail/nevermore
2083,New Brunswick (1930),/cocktail/new-brunswick-1930
2084,new in fashion,/cocktail/new-fashion
2085,Negronino,/cocktail/negronino
2086,Nerina,/cocktail/nerina
2087,New Amsterdam Winter Fix,/cocktail/new-amsterdam-winter-fix
2088,A New Hope,/cocktail/new-hope
2089,New Jersey Transit,/cocktail/new-jersey-transit
2090,New Pal,/cocktail/new-pal
2091,New York Stone Sour,/cocktail/new-york-stone-sour
2092,"Neyah's White Manhattan, Tweaked",/cocktail/neyahs-white-manhattan-tweaked
2093,Nicole Bettinger,/cocktail/nicole-bettinger
2094,Night Ritual,/cocktail/night-ritual
2095,New York Sour,/cocktail/new-york-sour
2096,Newton's Law (apple butter variation),/cocktail/newtons-law-apple-butter-variation
2097,Nice Bitter Toast,/cocktail/nice-bitter-toast
2098,Night Moves,/cocktail/night-moves
2099,The Night Shining,/cocktail/night-shining
2100,Night Tripper,/cocktail/night-tripper
2101,NJ Sour,/cocktail/nj-sour
2102,No. Three,/cocktail/no-three
2103,No Sleep 'Til...,/cocktail/no-sleep-til
